CNO,SEX,AGGT,DIV,ACCOUNTANCY,ADV/MATHS,AGRICULTURE,ARABIC,BAM,BIOLOGY,CHEMISTRY,COMMERCE,COMP/SCIENCE,DIVINITY,ECONOMICS,ENGLISH,F & HN NUTRITION,FRENCH,G/STUDIES,GEOGR,HISTORY,IS/KNOWLEDGE,KISWAHILI,PHYSICS
P0112/0537,M,13,III,,X,,,X,X,X,,,X,X,D,,,D,X,C,,C,X
P0112/0538,M,-,IV,,X,,,X,X,X,,,X,X,E,,,F,X,C,,C,X
P0112/0539,M,-,ABS,,X,,,X,X,X,,,X,X,X,,,X,X,X,,X,X
P0112/0540,M,-,ABS,,X,,,X,X,X,,,X,X,X,,,X,X,X,,X,X
P0112/0541,M,-,0,,E,,,X,X,F,,,X,X,X,,,E,X,X,,X,E
P0112/0542,M,-,0,,X,,,X,X,X,,,X,X,X,,,X,E,E,,X,X
P0112/0543,M,-,ABS,,X,,,X,X,X,,,X,X,X,,,X,X,X,,X,X
P0112/0544,M,-,0,,X,,,F,X,X,,,X,E,X,,,E,E,F,,X,X
P0112/0545,M,-,ABS,,X,,,X,X,X,,,X,X,X,,,X,X,X,,X,X
P0112/0546,M,-,0,,X,,,D,F,E,,,X,X,X,,,E,E,X,,X,X
P0112/0547,M,-,IV,,D,,,X,X,D,,,X,X,X,,,F,X,X,,X,E
P0112/0548,M,-,ABS,,X,,,X,X,X,,,X,X,X,,,X,X,X,,X,X
P0112/0549,M,-,ABS,,X,,,X,X,X,,,X,X,X,,,X,X,X,,X,X
P0112/0550,M,-,0,,E,,,X,X,X,,,X,X,X,,,E,X,X,,X,D
P0112/0551,M,-,IV,,X,,,X,X,X,,,X,X,X,,,F,E,D,,C,X
P0112/0552,M,12,III,,X,,,X,X,X,,,X,X,X,,,D,D,C,,B,X
P0112/0553,M,-,0,,E,,,X,X,F,,,X,X,X,,,F,X,X,,X,F
P0112/0554,M,-,0,,D,,,X,X,E,,,X,X,X,,,F,X,X,,X,E
P0112/0555,M,-,ABS,,X,,,X,X,X,,,X,X,X,,,X,X,X,,X,X
P0112/0556,M,-,IV,,F,,,X,X,X,,,X,D,X,,,E,D,X,,X,X
P0112/0557,M,-,IV,,X,,,X,X,X,,,X,X,F,,,F,X,F,,C,X
P0112/0558,M,-,0,,X,,,F,E,D,,,X,X,X,,,E,X,X,,X,X
P0112/0559,M,13,III,,X,,,X,X,X,,,X,X,X,,,E,E,C,,B,X
P0112/0560,M,-,0,,E,,,X,X,E,,,X,X,X,,,E,X,X,,X,F
P0112/0561,M,-,0,,X,,,E,E,E,,,X,X,X,,,E,X,X,,X,E
P0112/0562,M,-,0,,X,,,X,X,X,,,X,X,X,,,F,F,F,,D,X
P0112/0563,M,-,IV,,X,,,X,X,X,,,X,X,X,,,E,E,C,,C,X
P0112/0564,M,-,0,,X,,,E,E,E,,,X,X,X,,,E,X,X,,X,E
P0112/0565,M,-,ABS,,X,,,X,X,X,,,X,X,X,,,X,X,X,,X,X
P0112/0566,M,-,0,,X,,,X,X,X,,,X,X,X,,,F,E,E,,D,X
P0112/0567,M,-,IV,,X,,,X,X,X,,,X,X,E,,,E,X,D,,D,X
P0112/0568,M,-,0,,X,,,X,X,E,,,X,X,X,,,X,X,X,,X,E
P0112/0569,M,-,ABS,,X,,,X,X,X,,,X,X,X,,,X,X,X,,X,X
P0112/0570,M,-,IV,,E,,,X,X,X,,,X,D,X,,,E,D,X,,X,X
P0112/0571,M,-,IV,,X,,,X,X,X,,,X,X,E,,,E,X,D,,C,X
P0112/0572,M,-,IV,,C,,,X,X,X,,,X,X,X,,,X,B,X,,X,X
P0112/0573,M,-,ABS,,X,,,X,X,X,,,X,X,X,,,X,X,X,,X,X
P0112/0574,M,-,0,,F,,,X,X,X,,,X,F,X,,,F,F,X,,X,X
P0112/0575,M,-,ABS,,X,,,X,X,X,,,X,X,X,,,X,X,X,,X,X
P0112/0576,M,-,ABS,,X,,,X,X,X,,,X,X,X,,,X,X,X,,X,X
P0112/0577,M,10,III,,X,,,X,X,X,,,X,X,X,,,F,D,+,,B,X
P0112/0578,M,-,IV,,E,,,X,X,X,,,X,X,X,,,D,C,X,,X,E
P0112/0579,M,-,IV,,X,,,X,X,X,,,X,X,E,,,E,X,C,,D,X
P0112/0580,M,13,III,,X,,,C,C,C,,,X,X,X,,,F,D,X,,X,X
P0112/0581,M,-,0,,X,,,F,E,D,,,X,X,X,,,D,X,X,,X,F
P0112/0582,M,-,IV,,X,,,X,X,X,,,X,X,E,,,E,E,E,,B,X
P0112/0583,M,-,IV,,D,,,X,X,C,,,X,X,X,,,F,X,X,,X,D
P0112/0584,M,-,0,,F,,,X,X,F,,,X,X,X,,,F,X,X,,X,E
P0112/0585,M,-,0,,X,,,F,D,E,,,X,X,X,,,F,X,X,,X,E
P0112/0586,M,-,IV,,X,,,X,X,X,,,X,X,E,,,F,X,E,,C,X
P0112/0587,M,8,II,,X,,,X,X,X,,,X,X,B,,,D,X,B,,+,X
P0112/0588,M,-,IV,,X,,,X,X,X,,,X,X,F,,,E,X,C,,C,X
P0112/0589,M,-,ABS,,X,,,X,X,X,,,X,X,X,,,X,X,X,,X,X
P0112/0590,M,12,III,,X,,,X,X,X,,,X,X,C,,,E,C,C,,X,X
P0112/0591,M,-,0,,X,,,X,F,E,,,X,X,X,,,F,X,X,,X,E
P0112/0592,M,-,0,,X,,,E,E,D,,,X,X,X,,,F,X,X,,X,E
P0112/0593,M,-,0,,E,,,X,X,E,,,X,X,X,,,D,X,X,,X,D
P0112/0594,M,-,IV,,X,,,X,X,X,,,X,X,E,,,D,D,C,,X,X
P0112/0595,M,-,ABS,,X,,,X,X,X,,,X,X,X,,,X,X,X,,X,X
P0112/0596,M,-,ABS,,X,,,X,X,X,,,X,X,X,,,X,X,X,,X,X
P0112/0597,M,-,IV,,X,,,X,X,X,,,X,X,X,,,E,D,E,,C,X
P0112/0598,M,9,II,,X,,,X,X,X,,,X,X,C,,,D,X,+,,B,X
P0112/0599,M,-,0,,X,,,X,X,X,,,X,X,F,,,F,X,F,,D,X
P0112/0600,M,-,ABS,,X,,,X,X,X,,,X,X,X,,,X,X,X,,X,X
P0112/0601,M,-,IV,,X,,,X,X,X,,,X,X,D,,,D,X,D,,C,X
P0112/0602,M,-,0,,F,,,X,X,X,,,X,F,X,,,F,E,X,,X,X
P0112/0603,M,-,IV,,E,,,X,X,C,,,X,X,X,,,X,X,X,,X,C
P0112/0604,M,12,III,,C,,,X,X,C,,,X,X,X,,,F,X,X,,X,C
P0112/0605,M,12,III,,X,,,X,X,X,,,X,X,E,,,E,X,C,,+,X
P0116/0501,F,-,IV,,,,,X,,,,,X,X,X,,,E,E,D,,B,
P0116/0502,F,11,III,,,,,X,,,,,X,X,B,,,F,X,D,,B,
P0116/0503,F,-,IV,,,,,X,,,,,X,X,D,,,F,X,D,,C,
P0116/0504,F,12,III,,,,,X,,,,,X,X,X,,,X,D,C,,B,
P0116/0505,F,12,III,,,,,X,,,,,X,X,C,,,F,X,D,,B,
P0116/0506,F,-,0,,,,,X,,,,,X,X,X,,,E,F,F,,D,
P0116/0507,F,-,IV,,,,,X,,,,,X,X,X,,,E,E,E,,C,
P0116/0508,F,-,IV,,,,,X,,,,,X,X,X,,,X,X,E,,C,
P0116/0509,F,-,ABS,,,,,X,,,,,X,X,X,,,X,X,X,,X,
P0116/0510,F,-,ABS,,,,,X,,,,,X,X,X,,,X,X,X,,X,
P0116/0511,M,-,IV,,,,,F,,,,,X,D,X,,,F,D,E,,X,
P0116/0512,M,12,III,,,,,X,,,,,X,X,C,,,F,X,D,,B,
P0116/0513,M,-,0,,,,,X,,,,,X,X,X,,,E,E,E,,D,
P0116/0514,M,10,III,,,,,X,,,,,X,X,X,,,E,C,B,,B,
P0116/0515,M,-,IV,,,,,X,,,,,X,X,X,,,F,F,D,,D,
P0116/0516,M,11,III,,,,,X,,,,,X,X,X,,,D,B,C,,C,
P0116/0517,M,-,ABS,,,,,X,,,,,X,X,X,,,X,X,X,,X,
P0116/0518,M,-,ABS,,,,,X,,,,,X,X,X,,,X,X,X,,X,
P0116/0519,M,-,IV,,,,,D,,,,,X,D,X,,,D,X,D,,X,
P0116/0520,M,-,ABS,,,,,X,,,,,X,X,X,,,X,X,X,,X,
P0116/0521,M,-,ABS,,,,,X,,,,,X,X,X,,,X,X,X,,X,
P0116/0522,M,-,IV,,,,,X,,,,,X,X,E,,,X,X,D,,C,
P0116/0523,M,-,IV,,,,,X,,,,,X,X,X,,,F,E,E,,C,
P0116/0524,M,-,ABS,,,,,X,,,,,X,X,X,,,X,X,X,,X,
P0116/0525,M,-,ABS,,,,,X,,,,,X,X,X,,,X,X,X,,X,
P0116/0526,M,13,III,,,,,X,,,,,X,X,D,,,F,X,C,,C,
P0116/0527,M,-,IV,,,,,X,,,,,X,X,X,,,F,F,F,,C,
P0116/0528,M,-,ABS,,,,,X,,,,,X,X,X,,,X,X,X,,X,
P0116/0529,M,-,ABS,,,,,X,,,,,X,X,X,,,X,X,X,,X,
P0116/0530,M,-,ABS,,,,,X,,,,,X,X,X,,,X,X,X,,X,
P0116/0531,M,13,III,,,,,X,,,,,X,X,C,,,E,D,C,,X,
P0116/0532,M,9,II,,,,,X,,,,,X,X,+,,,D,C,B,,X,
P0116/0533,M,-,ABS,,,,,X,,,,,X,X,X,,,X,X,X,,X,
P0116/0534,M,-,ABS,,,,,X,,,,,X,X,X,,,X,X,X,,X,
P0116/0535,M,-,IV,,,,,X,,,,,X,X,X,,,E,D,D,,C,
P0116/0536,M,-,ABS,,,,,X,,,,,X,X,X,,,X,X,X,,X,
P0116/0537,M,-,IV,,,,,X,,,,,X,X,X,,,E,E,D,,B,
P0116/0538,M,-,IV,,,,,X,,,,,X,X,X,,,E,D,D,,C,
P0116/0539,M,-,IV,,,,,X,,,,,X,X,X,,,E,D,D,,C,
P0116/0540,M,-,IV,,,,,X,,,,,X,X,E,,,F,X,E,,C,
P0116/0541,M,13,III,,,,,X,,,,,X,X,D,,,F,X,C,,C,
P0116/0542,M,-,IV,,,,,X,,,,,X,X,D,,,F,X,E,,B,
P0116/0543,M,-,IV,,,,,X,,,,,X,X,D,,,E,D,C,,X,
P0116/0544,M,-,ABS,,,,,X,,,,,X,X,X,,,X,X,X,,X,
P0116/0545,M,-,ABS,,,,,X,,,,,X,X,X,,,X,X,X,,X,
P0116/0546,M,-,IV,,,,,X,,,,,X,X,D,,,E,D,D,,X,
P0116/0547,M,-,ABS,,,,,X,,,,,X,X,X,,,X,X,X,,X,
P0116/0548,M,-,ABS,,,,,X,,,,,X,X,X,,,X,X,X,,X,
P0116/0549,M,13,III,,,,,X,,,,,X,X,D,,,F,X,D,,B,
P0116/0550,M,13,III,,,,,X,,,,,X,X,X,,,F,E,C,,B,
P0116/0551,M,12,III,,,,,X,,,,,X,X,X,,,F,D,C,,B,
P0116/0552,M,-,0,,,,,X,,,,,X,X,E,,,F,X,E,,D,
P0116/0553,M,12,III,,,,,X,,,,,X,X,C,,,E,X,D,,B,
P0116/0554,M,-,ABS,,,,,X,,,,,X,X,X,,,X,X,X,,X,
P0116/0555,M,11,III,,,,,X,,,,,X,X,C,,,E,X,C,,B,
P0119/0501,F,12,III,X,X,,,X,X,X,X,,X,X,E,,,E,X,B,,B,X
P0119/0502,F,-,IV,X,X,,,X,X,X,X,,X,X,F,,,F,X,F,,C,X
P0119/0503,F,-,ABS,X,X,,,X,X,X,X,,X,X,X,,,X,X,X,,X,X
P0119/0504,F,10,III,X,X,,,X,X,X,X,,X,X,D,,,E,X,B,,+,X
P0119/0505,F,-,0,X,X,,,X,D,X,X,,X,X,X,,,X,X,X,,X,X
P0119/0506,F,13,III,X,X,,,X,X,X,X,,X,X,D,,,F,X,D,,B,X
P0119/0507,F,-,IV,X,X,,,X,X,X,X,,X,X,E,,,X,X,X,,C,X
P0119/0508,F,-,IV,X,X,,,X,X,X,X,,X,X,C,,,E,D,D,,X,X
P0119/0509,M,-,ABS,X,X,,,X,X,X,X,,X,X,X,,,X,X,X,,X,X
P0119/0510,M,-,ABS,X,X,,,X,X,X,X,,X,X,X,,,X,X,X,,X,X
P0119/0511,M,-,IV,X,X,,,X,X,X,X,,X,X,E,,,E,X,D,,C,X
P0119/0512,M,12,III,X,X,,,X,X,X,X,,X,X,E,,,E,X,B,,B,X
P0119/0513,M,-,IV,X,D,,,X,X,X,X,,X,X,X,,,F,C,X,,X,E
P0119/0514,M,-,IV,X,D,,,X,X,D,X,,X,X,X,,,F,X,X,,X,E
P0119/0515,M,-,IV,X,C,,,X,X,C,X,,X,X,X,,,F,X,X,,X,E
P0119/0516,M,-,ABS,X,X,,,X,X,X,X,,X,X,X,,,X,X,X,,X,X
P0119/0517,M,-,0,X,X,,,X,X,X,X,,X,X,X,,,X,X,X,,X,D
P0119/0518,M,-,0,X,F,,,X,X,X,X,,X,X,X,,,E,X,X,,X,F
P0119/0519,M,-,0,X,E,,,X,X,E,X,,X,X,X,,,F,X,X,,X,D
P0119/0520,M,-,ABS,X,X,,,X,X,X,X,,X,X,X,,,X,X,X,,X,X
P0119/0521,M,-,0,X,E,,,X,X,X,X,,X,X,X,,,X,X,X,,X,D
P0119/0522,M,-,IV,X,F,,,X,X,B,X,,C,X,X,,,E,X,X,,X,C
P0119/0523,M,-,0,X,X,,,X,X,X,X,,X,X,X,,,F,E,E,,D,X
P0119/0524,M,-,IV,X,X,,,X,X,X,X,,X,X,E,,,F,X,E,,B,X
P0119/0525,M,-,0,X,F,,,X,X,F,X,,X,X,X,,,F,X,X,,X,F
P0119/0526,M,-,0,X,X,,,X,X,X,X,,X,X,E,,,E,E,E,,X,X
P0119/0527,M,-,0,X,X,,,F,X,X,X,,X,E,X,,,E,D,X,,X,X
P0119/0529,M,-,0,X,E,,,X,X,X,X,,X,X,X,,,F,X,X,,X,F
P0119/0530,M,-,ABS,X,X,,,X,X,X,X,,X,X,X,,,X,X,X,,X,X
P0119/0531,M,13,III,X,X,,,X,X,X,X,,X,X,X,,,E,D,C,,C,X
P0119/0532,M,-,ABS,X,X,,,X,X,X,X,,X,X,X,,,X,X,X,,X,X
P0119/0533,M,-,IV,X,X,,,X,X,X,X,,X,X,E,,,F,X,E,,C,X
P0119/0534,M,-,ABS,X,X,,,X,X,X,X,,X,X,X,,,X,X,X,,X,X
P0119/0535,M,-,0,X,E,,,X,X,D,X,,X,X,X,,,D,X,X,,X,E
P0119/0536,M,-,IV,X,X,,,X,X,X,X,,X,X,E,,,F,X,E,,C,X
P0119/0537,M,-,IV,X,X,,,X,X,X,X,,F,X,D,,,F,X,D,,C,X
P0119/0538,M,-,ABS,X,X,,,X,X,X,X,,X,X,X,,,X,X,X,,X,X
P0119/0539,M,-,IV,X,C,,,X,X,X,X,,X,X,X,,,F,X,X,,X,D
P0119/0540,M,-,IV,X,X,,,X,X,X,X,,X,X,X,,,E,F,C,,C,X
P0119/0541,M,-,IV,X,X,,,C,D,X,X,,X,X,X,,,D,X,X,,X,D
P0119/0542,M,-,IV,X,D,,,X,X,D,X,,X,X,X,,,E,X,X,,X,D
P0119/0543,M,-,0,X,E,,,X,X,X,X,,X,X,X,,,X,X,X,,X,D
P0119/0544,M,-,ABS,X,X,,,X,X,X,X,,X,X,X,,,X,X,X,,X,X
P0119/0545,M,-,ABS,X,X,,,X,X,X,X,,X,X,X,,,X,X,X,,X,X
P0119/0546,M,-,0,X,X,,,X,X,D,X,,X,X,X,,,X,E,X,,X,X
P0119/0547,M,-,IV,X,X,,,X,X,X,X,,X,X,E,,,F,X,D,,C,X
P0119/0548,M,-,IV,X,X,,,X,X,X,X,,X,X,D,,,F,X,D,,C,X
P0123/0501,F,-,ABS,,X,,,,,X,,,,,X,,,X,X,X,,X,X
P0123/0502,F,10,III,,X,,,,,X,,,,,X,,,E,C,B,,B,X
P0123/0503,M,-,0,,F,,,,,E,,,,,X,,,F,X,X,,X,F
P0123/0504,M,-,IV,,X,,,,,X,,,,,F,,,X,X,C,,C,X
P0123/0505,M,-,0,,E,,,,,X,,,,,X,,,X,X,X,,X,F
P0123/0506,M,-,ABS,,X,,,,,X,,,,,X,,,X,X,X,,X,X
P0123/0508,M,-,IV,,X,,,,,X,,,,,X,,,F,F,E,,C,X
P0123/0509,M,13,III,,X,,,,,X,,,,,X,,,D,F,B,,B,X
P0129/0501,F,-,IV,,X,,,,,,,,,X,X,,,X,D,D,,X,
P0129/0502,F,-,0,,X,,,,,,,,,X,D,,,D,X,E,,E,
P0129/0503,F,13,III,,X,,,,,,,,,X,D,,,E,X,C,,C,
P0129/0504,F,-,IV,,X,,,,,,,,,X,D,,,X,X,D,,X,
P0129/0505,F,-,IV,,X,,,,,,,,,X,D,,,D,F,X,,C,
P0129/0506,M,-,IV,,X,,,,,,,,,X,X,,,F,E,D,,D,
P0129/0507,M,-,IV,,X,,,,,,,,,X,X,,,D,D,X,,B,
P0129/0508,M,11,III,,X,,,,,,,,,X,C,,,F,X,B,,C,
P0129/0509,M,-,IV,,X,,,,,,,,,X,X,,,F,E,E,,B,
P0129/0510,M,-,IV,,X,,,,,,,,,X,E,,,E,D,C,,X,
P0129/0511,M,-,IV,,X,,,,,,,,,X,X,,,E,E,D,,C,
P0129/0512,M,-,IV,,X,,,,,,,,,X,X,,,F,D,D,,D,
P0129/0513,M,-,0,,F,,,,,,,,,X,X,,,X,X,X,,X,
P0129/0514,M,-,IV,,X,,,,,,,,,X,F,,,F,X,F,,C,
P0129/0515,M,-,IV,,X,,,,,,,,,X,F,,,F,X,D,,C,
P0129/0516,M,9,II,,X,,,,,,,,,X,C,,,E,X,B,,+,
P0129/0517,M,-,IV,,X,,,,,,,,,X,X,,,F,D,D,,C,
P0129/0518,M,-,IV,,X,,,,,,,,,X,F,,,F,X,C,,C,
P0129/0519,M,-,IV,,F,,,,,,,,,C,X,,,X,X,X,,X,
P0132/0501,F,-,IV,,X,,X,X,X,X,X,,,X,X,,,F,D,F,,B,X
P0132/0502,F,-,0,,X,,X,X,X,X,X,,,X,F,,,F,X,E,,D,X
P0132/0503,F,-,IV,,X,,X,X,X,X,X,,,X,F,,,D,X,C,,C,X
P0132/0504,F,12,III,,X,,X,X,X,X,X,,,X,D,,,F,X,C,,B,X
P0132/0505,F,-,IV,,X,,X,X,X,X,X,,,X,D,,,F,X,D,,C,X
P0132/0506,F,-,IV,,X,,X,X,X,X,X,,,X,X,,,E,E,C,,C,X
P0132/0507,F,12,III,,X,,X,X,X,X,X,,,X,D,,,D,X,C,,B,X
P0132/0508,F,-,IV,,X,,X,X,X,X,X,,,X,D,,,F,X,E,,C,X
P0132/0509,F,9,II,,X,,X,X,X,X,X,,,X,C,,,E,X,B,,+,X
P0132/0510,F,-,IV,,X,,X,X,X,X,X,,,X,C,,,F,E,D,,X,X
P0132/0511,F,-,IV,,X,,X,X,X,X,X,,,X,X,,,F,D,E,,B,X
P0132/0512,F,10,III,,X,,X,X,X,X,X,,,X,D,,,D,X,B,,+,X
P0132/0513,M,-,IV,,X,,X,X,X,X,X,,,X,E,,,E,X,D,,D,X
P0132/0514,M,-,IV,,X,,X,X,X,X,X,,,X,E,,,E,X,E,,C,X
P0132/0515,M,-,IV,,X,,X,X,X,X,X,,,X,E,,,E,X,C,,C,X
P0132/0516,M,-,IV,,X,,X,X,X,X,X,,,X,D,,,F,X,E,,C,X
P0132/0517,M,-,IV,,X,,X,X,X,X,X,,,X,E,,,F,X,C,,C,X
P0132/0518,M,-,ABS,,X,,X,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0132/0519,M,-,IV,,X,,X,X,X,X,X,,,X,F,,,F,X,F,,C,X
P0132/0520,M,-,ABS,,X,,X,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0132/0521,M,-,ABS,,X,,X,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0132/0522,M,-,IV,,X,,X,X,X,X,X,,,X,X,,,D,D,D,,C,X
P0132/0523,M,11,III,,X,,X,X,X,X,X,,,X,B,,,D,C,C,,X,X
P0132/0524,M,-,IV,,X,,X,X,X,X,X,,,X,X,,,F,E,C,,C,X
P0132/0525,M,-,IV,,X,,X,X,X,X,X,,,X,X,,,X,E,X,,C,X
P0132/0526,M,10,III,,X,,X,X,X,X,X,,,X,C,,,F,X,C,,+,X
P0132/0527,M,-,IV,,X,,X,X,X,X,X,,,X,X,,,E,E,D,,B,X
P0132/0528,M,12,III,,X,,X,X,X,X,X,,,X,X,,,E,C,C,,C,X
P0132/0529,M,-,IV,,F,,X,X,X,X,X,,,C,X,,,F,C,X,,X,X
P0132/0530,M,-,0,,D,,X,X,X,X,X,,,X,X,,,X,X,X,,X,E
P0132/0531,M,-,0,,X,,X,X,X,X,X,,,X,X,,,F,F,E,,D,X
P0132/0532,M,-,ABS,,X,,X,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0132/0533,M,12,III,,X,,X,X,X,X,X,,,X,D,,,F,X,C,,B,X
P0132/0534,M,13,III,,X,,X,X,X,X,X,,,X,D,,,F,X,D,,B,X
P0132/0535,M,-,IV,,X,,X,C,D,C,X,,,X,X,,,F,X,X,,X,E
P0132/0536,M,-,ABS,,X,,X,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0132/0537,M,-,ABS,,X,,X,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0132/0538,M,-,IV,,C,,X,X,X,X,X,,,E,X,,,F,C,X,,X,X
P0132/0539,M,11,III,,X,,X,X,X,X,X,,,X,X,,,F,C,C,,B,X
P0132/0540,M,9,II,,X,,X,E,X,X,X,,,B,X,,,D,B,B,,X,X
P0132/0541,M,-,IV,,X,,X,X,X,X,X,,,X,F,,,F,X,E,,B,X
P0132/0542,M,-,0,,F,,X,X,X,F,X,,,X,X,,,F,X,X,,X,F
P0132/0543,M,-,0,,F,,X,X,X,E,X,,,X,X,,,F,X,X,,X,E
P0132/0544,M,-,ABS,,X,,X,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0132/0545,M,-,0,,E,,X,X,X,X,X,,,X,X,,,F,X,X,,X,E
P0132/0546,M,-,0,,F,,X,X,X,D,X,,,X,X,,,F,X,X,,X,E
P0132/0547,M,-,IV,,X,,X,X,X,X,X,,,X,X,,,F,E,E,,C,X
P0132/0548,M,13,III,,F,,X,X,X,X,X,,,+,X,,,D,C,X,,X,X
P0132/0549,M,-,ABS,,X,,X,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0132/0550,M,-,IV,,X,,X,X,X,X,X,,,X,D,,,F,X,E,,C,X
P0132/0551,M,9,II,,X,,X,X,X,X,X,,,X,X,,,E,C,B,,+,X
P0132/0552,M,11,III,,X,,X,X,X,X,X,,,X,X,,,D,C,B,,C,X
P0132/0553,M,12,III,,X,,X,F,X,X,X,,,C,X,,,E,D,B,,X,X
P0132/0554,M,-,IV,,X,,X,X,X,X,X,,,X,D,,,F,X,D,,C,X
P0132/0555,M,-,IV,,X,,X,X,X,X,X,,,X,X,,,F,D,D,,C,X
P0132/0556,M,11,III,,X,,X,X,X,X,X,,,X,C,,,D,C,B,,X,X
P0132/0557,M,-,IV,,X,,X,X,X,X,X,,,X,E,,,F,X,D,,C,X
P0132/0558,M,9,II,,X,,X,X,X,X,X,,,X,X,,,E,B,B,,B,X
P0132/0559,M,-,IV,,X,,X,X,X,X,X,,,X,X,,,F,D,D,,C,X
P0132/0560,M,-,0,,X,,X,X,X,X,X,,,X,X,,,F,F,E,,D,X
P0132/0561,M,-,ABS,,X,,X,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0132/0562,M,12,III,,X,,X,E,X,X,X,,,B,X,,,E,D,C,,X,X
P0132/0563,M,13,III,,X,,X,X,X,X,X,,,X,C,,,F,X,E,,B,X
P0132/0564,M,-,0,,X,,X,E,F,F,X,,,X,X,,,F,X,X,,X,F
P0132/0565,M,-,0,,X,,X,E,F,E,X,,,X,X,,,F,X,X,,X,F
P0132/0566,M,-,0,,X,,X,F,X,X,E,,,D,X,,,X,X,X,,X,X
P0132/0567,M,13,III,,X,,X,E,X,X,X,,,C,X,,,E,C,D,,X,X
P0132/0568,M,-,0,,E,,X,X,X,E,X,,,X,X,,,F,X,X,,X,F
P0132/0569,M,-,IV,,X,,X,X,X,X,X,,,X,X,,,F,E,D,,C,X
P0132/0570,M,-,ABS,,X,,X,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0132/0571,M,-,IV,,X,,X,X,X,X,X,,,X,D,,,F,D,D,,X,X
P0132/0572,M,-,0,,E,,X,X,X,D,X,,,X,X,,,F,X,X,,X,E
P0132/0573,M,-,ABS,,X,,X,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0132/0574,M,-,IV,,X,,C,X,X,X,X,,,X,E,,,E,X,E,,C,X
P0132/0575,M,12,III,,X,,X,F,X,X,X,,,C,X,,,E,C,C,,X,X
P0132/0576,M,-,ABS,,X,,X,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0132/0577,M,13,III,,X,,X,X,X,X,X,,,X,X,,,F,C,D,,C,X
P0132/0578,M,-,0,,X,,X,F,D,F,X,,,X,X,,,F,X,X,,X,F
P0133/0501,F,13,III,,X,,,X,X,X,,,,X,D,,,F,X,C,,C,X
P0133/0502,F,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0133/0503,M,11,III,,X,,,X,X,X,,,,X,C,,,F,X,C,,B,X
P0133/0504,M,-,IV,,X,,,X,X,X,,,,X,X,,,E,E,D,,C,X
P0133/0505,M,-,IV,,X,,,F,C,E,,,,X,X,,,E,X,X,,X,F
P0133/0506,M,-,0,,F,,,X,X,X,,,,E,X,,,F,E,X,,X,X
P0133/0507,M,-,IV,,D,,,X,X,X,,,,D,X,,,F,D,X,,X,X
P0133/0508,M,-,0,,X,,,X,X,X,,,,X,X,,,E,E,D,,X,X
P0134/0501,F,-,IV,X,X,,,X,X,X,X,,X,X,C,,,X,X,D,,X,X
P0134/0502,F,-,ABS,X,X,,,X,X,X,X,,X,X,X,,,X,X,X,,X,X
P0134/0503,F,-,ABS,X,X,,,X,X,X,X,,X,X,X,,,X,X,X,,X,X
P0134/0504,F,13,III,X,X,,,X,X,X,X,,X,X,D,,,E,X,C,,C,X
P0134/0505,F,-,IV,X,X,,,X,X,X,X,,X,X,X,,,E,E,D,,C,X
P0134/0506,F,-,IV,X,X,,,X,X,X,X,,X,X,X,,,F,E,D,,B,X
P0134/0507,F,-,0,X,X,,,X,E,X,X,,X,X,X,,,F,D,X,,X,X
P0134/0508,F,-,ABS,X,X,,,X,X,X,X,,X,X,X,,,X,X,X,,X,X
P0134/0509,F,-,0,X,X,,,X,D,X,X,,X,X,X,,,X,X,X,,X,X
P0134/0510,F,-,IV,X,X,,,X,X,X,X,,X,X,X,,,F,E,D,,C,X
P0134/0511,F,-,IV,X,X,,,X,X,X,X,,X,X,E,,,E,X,E,,B,X
P0134/0512,F,-,IV,X,X,,,X,X,X,X,,X,X,D,,,F,X,D,,C,X
P0134/0513,F,-,0,X,X,,,X,X,X,X,,X,X,X,,,X,X,X,,X,D
P0134/0514,F,-,IV,X,X,,,X,X,X,X,,X,X,E,,,F,X,E,,C,X
P0134/0515,F,-,0,X,X,,,X,X,X,X,,X,X,E,,,F,X,F,,D,X
P0134/0516,F,12,III,X,X,,,X,X,X,X,,X,X,D,,,E,X,C,,B,X
P0134/0517,F,8,II,X,X,,,X,X,X,X,,X,X,B,,,E,X,B,,+,X
P0134/0518,F,9,II,X,X,,,X,X,X,X,,X,X,C,,,F,X,B,,+,X
P0134/0519,F,-,0,E,X,,,X,X,X,F,,X,D,X,,,F,X,X,,X,X
P0134/0520,F,-,0,X,X,,,X,X,X,X,,X,X,X,,,F,F,E,,D,X
