CNO,SEX,AGGT,DIV,ACCOUNTANCY,ADV/MATHS,AGRICULTURE,ARABIC,BAM,BIOLOGY,CHEMISTRY,COMMERCE,COMP/SCIENCE,DIVINITY,ECONOMICS,ENGLISH,F & HN NUTRITION,FRENCH,G/STUDIES,GEOGR,HISTORY,IS/KNOWLEDGE,KISWAHILI,PHYSICS
S0330/0594,M,13,III,,X,,,X,,X,,,,X,D,,,F,E,D,,,X
S0330/0595,M,14,III,,X,,,X,,X,,,,X,D,,,F,E,E,,,X
S0330/0596,M,10,II,,X,,,X,,X,,,,X,B,,,E,D,D,,,X
S0330/0597,M,14,III,,X,,,X,,X,,,,X,E,,,F,E,D,,,X
S0330/0598,M,13,III,,X,,,X,,X,,,,X,D,,,F,E,D,,,X
S0330/0599,M,12,II,,X,,,X,,X,,,,X,D,,,F,D,D,,,X
S0330/0600,M,11,II,,X,,,X,,X,,,,X,C,,,S,D,D,,,X
S0330/0601,M,15,III,,X,,,X,,X,,,,X,E,,,F,E,E,,,X
S0330/0602,M,9,I,,X,,,X,,X,,,,X,B,,,E,D,C,,,X
S0330/0603,M,12,II,,X,,,X,,X,,,,X,D,,,S,D,D,,,X
S0330/0604,M,13,III,,X,,,X,,X,,,,X,D,,,F,E,D,,,X
S0330/0605,M,15,III,,X,,,X,,X,,,,X,E,,,F,E,E,,,X
S0330/0606,M,11,II,,X,,,X,,X,,,,X,C,,,F,D,D,,,X
S0330/0607,M,16,III,,X,,,X,,X,,,,X,E,,,F,S,E,,,X
S0330/0608,M,13,III,,X,,,X,,X,,,,X,D,,,S,E,D,,,X
S0330/0609,M,13,III,,X,,,X,,X,,,,X,D,,,E,E,D,,,X
S0330/0610,F,19,IV,,F,,,X,,S,,,,X,X,,,F,X,X,,,S
S0330/0611,F,14,III,,E,,,X,,E,,,,X,X,,,F,X,X,,,D
S0330/0612,F,14,III,,E,,,X,,E,,,,X,X,,,S,X,X,,,D
S0330/0613,F,15,III,,S,,,X,,D,,,,X,X,,,F,X,X,,,E
S0330/0614,F,13,III,,D,,,X,,D,,,,X,X,,,F,X,X,,,E
S0330/0615,F,14,III,,E,,,X,,D,,,,X,X,,,F,X,X,,,E
S0330/0616,F,15,III,,S,,,X,,E,,,,X,X,,,E,X,X,,,D
S0330/0617,F,17,III,,E,,,X,,E,,,,X,X,,,F,X,X,,,F
S0330/0618,F,15,III,,S,,,X,,D,,,,X,X,,,E,X,X,,,E
S0330/0619,F,13,III,,D,,,X,,D,,,,X,X,,,E,X,X,,,E
S0330/0620,F,12,II,,D,,,X,,D,,,,X,X,,,F,X,X,,,D
S0330/0621,F,12,II,,D,,,X,,D,,,,X,X,,,F,X,X,,,D
S0330/0622,F,16,III,,S,,,X,,E,,,,X,X,,,F,X,X,,,E
S0330/0623,F,21,0,,F,,,X,,F,,,,X,X,,,F,X,X,,,F
S0330/0624,F,15,III,,E,,,X,,E,,,,X,X,,,F,X,X,,,E
S0330/0625,F,13,III,,E,,,X,,D,,,,X,X,,,S,X,X,,,D
S0330/0626,F,15,III,,E,,,X,,E,,,,X,X,,,F,X,X,,,E
S0330/0627,F,20,0,,F,,,X,,F,,,,X,X,,,F,X,X,,,S
S0330/0628,F,16,III,,S,,,X,,E,,,,X,X,,,F,X,X,,,E
S0330/0629,F,10,II,,C,,,X,,D,,,,X,X,,,S,X,X,,,C
S0330/0630,F,15,III,,S,,,X,,E,,,,X,X,,,S,X,X,,,D
S0330/0631,F,15,III,,S,,,X,,D,,,,X,X,,,F,X,X,,,E
S0330/0632,M,12,II,,E,,,X,,D,,,,X,X,,,F,X,X,,,C
S0330/0633,M,16,III,,S,,,X,,E,,,,X,X,,,F,X,X,,,E
S0330/0634,M,9,I,,D,,,X,,C,,,,X,X,,,F,X,X,,,B
S0330/0635,M,10,II,,C,,,X,,C,,,,X,X,,,F,X,X,,,D
S0330/0636,M,9,I,,C,,,X,,C,,,,X,X,,,E,X,X,,,C
S0330/0637,M,15,III,,E,,,X,,E,,,,X,X,,,F,X,X,,,E
S0330/0638,M,11,II,,D,,,X,,D,,,,X,X,,,E,X,X,,,C
S0330/0639,M,11,II,,C,,,X,,D,,,,X,X,,,F,X,X,,,D
S0330/0640,M,16,III,,S,,,X,,E,,,,X,X,,,E,X,X,,,E
S0330/0641,M,14,III,,D,,,X,,E,,,,X,X,,,F,X,X,,,E
S0330/0642,M,10,II,,C,,,X,,D,,,,X,X,,,S,X,X,,,C
S0330/0643,M,11,II,,B,,,X,,E,,,,X,X,,,F,X,X,,,D
S0330/0644,M,21,0,,F,,,X,,F,,,,X,X,,,F,X,X,,,F
S0330/0645,M,13,III,,E,,,X,,D,,,,X,X,,,S,X,X,,,D
S0330/0646,M,21,0,,F,,,X,,F,,,,X,X,,,F,X,X,,,F
S0330/0647,M,13,III,,E,,,X,,D,,,,X,X,,,F,X,X,,,D
S0330/0648,M,14,III,,E,,,X,,D,,,,X,X,,,F,X,X,,,E
S0330/0649,M,18,IV,,S,,,X,,S,,,,X,X,,,F,X,X,,,S
S0330/0650,M,15,III,,E,,,X,,E,,,,X,X,,,F,X,X,,,E
S0330/0651,M,21,0,,F,,,X,,F,,,,X,X,,,F,X,X,,,F
S0330/0652,M,16,III,,F,,,X,,E,,,,X,X,,,F,X,X,,,D
S0330/0653,M,17,III,,F,,,X,,E,,,,X,X,,,F,X,X,,,E
S0330/0654,M,15,III,,E,,,X,,E,,,,X,X,,,S,X,X,,,E
S0330/0655,M,13,III,,E,,,X,,D,,,,X,X,,,F,X,X,,,D
S0330/0656,M,21,0,,F,,,X,,F,,,,X,X,,,F,X,X,,,F
S0330/0657,M,11,II,,C,,,X,,D,,,,X,X,,,F,X,X,,,D
S0330/0658,M,11,II,,E,,,X,,C,,,,X,X,,,E,X,X,,,C
S0332/0501,F,10,II,,X,,,X,,,,,,X,X,,,S,D,C,,C,
S0332/0502,F,12,II,,X,,,X,,,,,,X,D,,,S,D,D,,X,
S0332/0503,F,13,III,,X,,,X,,,,,,X,D,,,F,E,D,,X,
S0332/0504,F,11,II,,X,,,X,,,,,,X,X,,,S,E,C,,C,
S0332/0505,F,14,III,,E,,,X,,,,,,D,X,,,S,E,X,,X,
S0332/0506,F,12,II,,X,,,X,,,,,,X,X,,,S,D,D,,D,
S0332/0507,F,15,III,,S,,,X,,,,,,D,X,,,S,E,X,,X,
S0332/0508,F,14,III,,X,,,X,,,,,,X,E,,,F,X,E,,D,
S0332/0509,F,13,III,,X,,,X,,,,,,X,D,,,S,E,D,,X,
S0332/0510,F,18,IV,,F,,,X,,,,,,E,X,,,S,S,X,,X,
S0332/0511,F,12,II,,X,,,X,,,,,,X,D,,,S,D,D,,X,
S0332/0512,F,21,0,,F,,,X,,,,,,F,X,,,F,F,X,,X,
S0332/0513,F,15,III,,X,,,X,,,,,,X,X,,,F,E,E,,E,
S0332/0514,F,10,II,,X,,,X,,,,,,X,X,,,F,D,C,,C,
S0332/0515,F,15,III,,X,,,X,,,,,,X,E,,,F,S,D,,X,
S0332/0516,F,10,II,,X,,,X,,,,,,X,X,,,S,D,C,,C,
S0332/0517,F,14,III,,D,,,X,,,,,,E,X,,,F,E,X,,X,
S0332/0518,F,14,III,,X,,,F,,,,,,E,X,,,E,E,D,,X,
S0332/0519,F,12,II,,X,,,X,,,,,,X,D,,,F,D,D,,X,
S0332/0520,F,11,II,,X,,,X,,,,,,X,D,,,F,X,C,,D,
S0332/0521,F,12,II,,X,,,X,,,,,,X,D,,,S,E,C,,X,
S0332/0522,F,14,III,,X,,,X,,,,,,X,E,,,F,X,D,,E,
S0332/0523,F,12,II,,X,,,X,,,,,,X,D,,,F,E,C,,X,
S0332/0524,F,11,II,,X,,,X,,,,,,X,X,,,S,E,C,,C,
S0332/0525,F,13,III,,X,,,X,,,,,,X,D,,,F,E,D,,X,
S0332/0526,F,15,III,,X,,,X,,,,,,X,E,,,F,S,D,,X,
S0332/0527,F,11,II,,X,,,X,,,,,,X,D,,,S,D,C,,X,
S0332/0528,F,13,III,,X,,,E,,,,,,E,X,,,F,E,C,,X,
S0332/0529,F,14,III,,X,,,X,,,,,,X,D,,,F,E,E,,X,
S0332/0530,F,13,III,,X,,,F,,,,,,D,X,,,F,E,D,,X,
S0332/0531,F,16,III,,F,,,X,,,,,,D,X,,,S,E,X,,X,
S0332/0532,F,17,III,,F,,,X,,,,,,E,X,,,F,E,X,,X,
S0332/0533,F,11,II,,X,,,X,,,,,,X,D,,,F,X,C,,D,
S0332/0534,F,11,II,,X,,,X,,,,,,X,D,,,F,X,C,,D,
S0332/0535,F,12,II,,X,,,S,,,,,,D,X,,,F,D,D,,X,
S0332/0536,F,14,III,,X,,,X,,,,,,X,E,,,F,X,E,,D,
S0332/0537,F,11,II,,X,,,X,,,,,,X,D,,,E,X,C,,D,
S0332/0538,F,15,III,,X,,,X,,,,,,X,E,,,F,S,D,,X,
S0332/0539,F,10,II,,X,,,X,,,,,,X,X,,,E,D,C,,C,
S0332/0540,F,15,III,,X,,,F,,,,,,S,X,,,S,E,D,,X,
S0332/0541,F,12,II,,X,,,X,,,,,,X,D,,,F,X,D,,D,
S0332/0542,F,10,II,,X,,,X,,,,,,X,C,,,S,X,C,,D,
S0332/0543,F,14,III,,X,,,F,,,,,,E,X,,,S,E,D,,X,
S0332/0544,F,11,II,,X,,,X,,,,,,X,X,,,S,E,C,,C,
S0332/0545,F,9,I,,X,,,X,,,,,,X,C,,,F,X,C,,C,
S0332/0546,F,11,II,,X,,,F,,,,,,D,X,,,S,D,C,,X,
S0332/0547,F,11,II,,X,,,X,,,,,,X,D,,,S,X,C,,D,
S0332/0548,F,17,III,,F,,,X,,,,,,E,X,,,F,E,X,,X,
S0332/0549,F,12,II,,X,,,X,,,,,,X,X,,,E,E,C,,D,
S0332/0550,F,14,III,,X,,,F,,,,,,E,X,,,F,E,D,,X,
S0332/0551,F,15,III,,X,,,F,,,,,,E,X,,,F,E,E,,X,
S0332/0552,F,14,III,,X,,,F,,,,,,E,X,,,S,E,D,,X,
S0332/0553,F,12,II,,D,,,X,,,,,,D,X,,,S,D,X,,X,
S0332/0554,F,10,II,,X,,,X,,,,,,X,X,,,E,D,C,,C,
S0332/0555,F,11,II,,X,,,X,,,,,,X,D,,,S,D,C,,X,
S0332/0556,F,10,II,,X,,,X,,,,,,X,X,,,S,D,C,,C,
S0332/0557,F,13,III,,X,,,X,,,,,,X,D,,,F,S,C,,X,
S0332/0558,F,10,II,,X,,,X,,,,,,X,X,,,S,D,C,,C,
S0332/0559,F,14,III,,X,,,F,,,,,,E,X,,,F,E,D,,X,
S0332/0560,F,13,III,,X,,,X,,,,,,X,D,,,F,E,D,,X,
S0332/0561,F,13,III,,X,,,F,,,,,,D,X,,,F,E,D,,X,
S0332/0562,F,13,III,,X,,,F,,,,,,E,X,,,E,E,C,,X,
S0332/0563,F,13,III,,X,,,F,,,,,,E,X,,,F,E,C,,X,
S0332/0564,F,9,I,,X,,,X,,,,,,X,C,,,F,X,C,,C,
S0332/0565,F,12,II,,X,,,X,,,,,,X,D,,,F,X,D,,D,
S0332/0566,F,13,III,,X,,,X,,,,,,X,D,,,F,E,D,,X,
S0332/0567,F,13,III,,E,,,X,,,,,,D,X,,,F,D,X,,X,
S0332/0568,F,19,IV,,X,,,F,,,,,,S,X,,,F,F,S,,X,
S0332/0569,F,12,II,,X,,,X,,,,,,X,D,,,E,E,C,,X,
S0332/0570,F,15,III,,X,,,F,,,,,,E,X,,,F,S,D,,X,
S0332/0571,F,12,II,,X,,,X,,,,,,X,D,,,S,E,C,,X,
S0332/0572,F,11,II,,X,,,X,,,,,,X,D,,,F,X,C,,D,
S0332/0573,F,10,II,,X,,,X,,,,,,X,D,,,S,X,C,,C,
S0332/0574,F,13,III,,X,,,X,,,,,,X,D,,,F,E,D,,X,
S0332/0575,F,14,III,,E,,,X,,,,,,D,X,,,F,E,X,,X,
S0332/0576,F,10,II,,X,,,X,,,,,,X,C,,,S,D,C,,X,
S0332/0577,F,9,I,,X,,,X,,,,,,X,X,,,E,D,C,,B,
S0332/0578,F,9,I,,X,,,X,,,,,,X,B,,,F,D,C,,X,
S0332/0579,F,9,I,,X,,,X,,,,,,X,C,,,S,X,C,,C,
S0332/0580,F,13,III,,X,,,X,,,,,,X,D,,,F,E,D,,X,
S0332/0581,F,9,I,,X,,,X,,,,,,X,C,,,F,X,C,,C,
S0332/0582,F,16,III,,X,,,X,,,,,,X,E,,,F,S,E,,X,
S0332/0583,F,13,III,,X,,,X,,,,,,X,D,,,F,X,E,,D,
S0332/0584,F,11,II,,X,,,X,,,,,,X,D,,,F,E,B,,X,
S0332/0585,F,14,III,,X,,,X,,,,,,X,E,,,F,E,D,,X,
S0332/0586,F,15,III,,X,,,F,,,,,,S,X,,,F,E,D,,X,
S0332/0587,F,12,II,,X,,,X,,,,,,X,D,,,F,E,C,,X,
S0332/0588,F,14,III,,X,,,F,,,,,,E,X,,,F,E,D,,X,
S0332/0589,F,17,III,,F,,,X,,,,,,E,X,,,F,E,X,,X,
S0332/0590,F,11,II,,X,,,F,,,,,,D,X,,,F,D,C,,X,
S0332/0591,F,12,II,,X,,,X,,,,,,X,C,,,F,E,D,,X,
S0332/0592,F,14,III,,X,,,F,,,,,,E,X,,,F,E,D,,X,
S0332/0593,F,13,III,,X,,,X,,,,,,X,X,,,S,E,D,,D,
S0332/0594,F,11,II,,X,,,X,,,,,,X,D,,,E,D,C,,X,
S0332/0595,F,14,III,,X,,,X,,,,,,X,D,,,F,E,E,,X,
S0332/0596,F,15,III,,S,,,X,,,,,,D,X,,,F,E,X,,X,
S0332/0597,F,9,I,,X,,,X,,,,,,X,B,,,E,D,C,,X,
S0332/0598,F,12,II,,X,,,X,,,,,,X,D,,,S,E,C,,X,
S0332/0599,F,10,II,,X,,,X,,,,,,X,D,,,S,X,C,,C,
S0332/0600,F,13,III,,E,,,X,,,,,,D,X,,,E,D,X,,X,
S0332/0601,F,16,III,,X,,,X,,,,,,X,S,,,F,S,D,,X,
S0332/0602,F,15,III,,X,,,X,,,,,,X,E,,,F,X,S,,D,
S0332/0603,F,14,III,,X,,,X,,,,,,X,D,,,E,S,D,,X,
S0332/0604,F,14,III,,X,,,X,,,,,,X,E,,,F,X,E,,D,
S0332/0605,F,16,III,,X,,,X,,,,,,X,E,,,F,S,E,,X,
S0332/0606,F,15,III,,X,,,X,,,,,,X,D,,,F,F,D,,X,
S0332/0607,F,11,II,,X,,,X,,,,,,X,X,,,S,E,C,,C,
S0332/0608,F,16,III,,F,,,X,,,,,,D,X,,,S,E,X,,X,
S0332/0609,F,12,II,,X,,,X,,,,,,X,E,,,S,X,D,,C,
S0332/0610,F,11,II,,X,,,X,,,,,,X,D,,,F,D,C,,X,
S0332/0611,F,13,III,,X,,,X,,,,,,X,D,,,F,E,D,,X,
S0332/0612,F,9,I,,X,,,X,,,,,,X,X,,,E,D,B,,C,
S0332/0613,F,16,III,,X,,,X,,,,,,X,D,,,F,F,E,,X,
S0332/0614,F,12,II,,X,,,X,,,,,,X,D,,,F,X,D,,D,
S0332/0615,F,14,III,,X,,,X,,,,,,X,S,,,F,X,E,,C,
S0332/0616,F,20,0,,F,,,X,,,,,,F,X,,,S,S,X,,X,
S0332/0617,F,16,III,,X,,,X,,,,,,X,E,,,F,F,D,,X,
S0332/0618,F,13,III,,X,,,X,,,,,,X,D,,,F,X,E,,D,
S0332/0619,F,14,III,,X,,,X,,,,,,X,D,,,F,S,D,,X,
S0332/0620,F,12,II,,X,,,X,,,,,,X,D,,,S,D,D,,X,
S0332/0621,F,10,II,,X,,,X,,,,,,X,C,,,F,X,D,,C,
S0332/0622,F,11,II,,X,,,X,,,,,,X,D,,,F,X,D,,C,
S0332/0623,F,8,I,,X,,,X,,,,,,X,C,,,S,X,C,,B,
S0332/0624,F,17,III,,F,,,X,,,,,,E,X,,,F,E,X,,X,
S0332/0625,F,17,III,,X,,,X,,,,,,X,E,,,F,F,E,,X,
S0332/0626,F,12,II,,X,,,F,,,,,,D,X,,,F,E,C,,X,
S0332/0627,F,18,IV,,F,,,X,,,,,,E,X,,,F,S,X,,X,
S0332/0628,F,14,III,,X,,,F,,,,,,E,X,,,S,E,D,,X,
S0332/0629,F,13,III,,X,,,X,,,,,,X,D,,,S,E,D,,X,
S0332/0630,F,16,III,,X,,,X,,,,,,X,E,,,F,F,D,,X,
S0332/0631,F,17,III,,F,,,X,,,,,,E,X,,,S,E,X,,X,
S0332/0632,F,17,III,,F,,,X,,,,,,E,X,,,S,E,X,,X,
S0332/0633,F,9,I,,X,,,X,,,,,,X,C,,,S,C,C,,X,
S0332/0634,F,13,III,,X,,,F,,,,,,D,X,,,F,E,D,,X,
S0332/0635,F,11,II,,X,,,X,,,,,,X,D,,,F,X,D,,C,
S0332/0636,F,10,II,,X,,,X,,,,,,X,D,,,F,X,C,,C,
S0332/0637,F,11,II,,X,,,F,,,,,,D,X,,,S,D,C,,X,
S0332/0638,F,15,III,,S,,,X,,,,,,D,X,,,S,E,X,,X,
S0332/0639,F,11,II,,X,,,F,,,,,,D,X,,,S,D,C,,X,
S0332/0640,F,14,III,,X,,,S,,,,,,E,X,,,F,E,D,,X,
S0332/0641,F,17,III,,X,,,X,,,,,,X,E,,,F,F,E,,X,
S0332/0642,F,15,III,,F,,,X,,,,,,D,X,,,E,D,X,,X,
S0332/0643,F,12,II,,X,,,X,,,,,,X,D,,,F,X,D,,D,
S0332/0644,F,12,II,,X,,,F,,,,,,D,X,,,F,E,C,,X,
S0332/0645,F,20,0,,F,,,X,,,,,,S,X,,,F,F,X,,X,
S0332/0646,F,9,I,,X,,,X,,,,,,X,X,,,F,D,C,,B,
S0332/0647,F,15,III,,S,,,X,,,,,,E,X,,,S,D,X,,X,
S0332/0648,F,12,II,,X,,,X,,,,,,X,D,,,S,E,C,,X,
S0332/0649,F,11,II,,X,,,X,,,,,,X,C,,,E,E,C,,X,
S0332/0650,F,12,II,,X,,,X,,,,,,X,D,,,F,X,D,,D,
S0332/0651,F,14,III,,X,,,X,,,,,,X,X,,,S,S,E,,C,
S0332/0652,F,12,II,,X,,,X,,,,,,X,X,,,F,E,D,,C,
S0332/0653,F,12,II,,X,,,X,,,,,,X,D,,,F,X,D,,D,
S0332/0654,F,13,III,,X,,,X,,,,,,X,D,,,F,E,D,,X,
S0332/0655,F,12,II,,X,,,X,,,,,,X,X,,,F,E,D,,C,
S0332/0656,F,15,III,,X,,,X,,,,,,X,E,,,F,X,E,,E,
S0332/0657,F,12,II,,X,,,X,,,,,,X,D,,,F,E,C,,X,
S0332/0658,F,11,II,,X,,,X,,,,,,X,D,,,F,X,C,,D,
S0332/0659,F,15,III,,X,,,X,,,,,,X,D,,,F,F,D,,X,
S0332/0660,F,10,II,,X,,,X,,,,,,X,X,,,E,E,C,,B,
S0332/0661,F,8,I,,X,,,X,,,,,,X,B,,,F,X,C,,C,
S0332/0662,F,9,I,,X,,,X,,,,,,X,C,,,S,C,C,,X,
S0332/0663,F,13,III,,X,,,F,,,,,,E,X,,,F,E,C,,X,
S0332/0664,F,17,III,,X,,,X,,,,,,X,E,,,F,F,E,,X,
S0332/0665,F,11,II,,X,,,X,,,,,,X,D,,,E,X,D,,C,
S0332/0666,F,16,III,,F,,,X,,,,,,E,X,,,F,D,X,,X,
S0332/0667,F,13,III,,X,,,X,,,,,,X,E,,,F,E,C,,X,
S0332/0668,F,13,III,,X,,,X,,,,,,X,D,,,F,E,D,,X,
S0332/0669,F,11,II,,X,,,X,,,,,,X,C,,,S,E,C,,X,
S0332/0670,F,11,II,,X,,,X,,,,,,X,D,,,F,X,C,,D,
S0332/0671,F,11,II,,X,,,F,,,,,,D,X,,,S,D,C,,X,
S0332/0672,F,16,III,,X,,,X,,,,,,X,E,,,F,S,E,,X,
S0332/0673,F,11,II,,X,,,X,,,,,,X,D,,,E,X,C,,D,
S0332/0674,F,15,III,,X,,,X,,,,,,X,D,,,S,F,D,,X,
S0332/0675,F,13,III,,X,,,X,,,,,,X,X,,,F,E,D,,D,
S0332/0676,F,11,II,,X,,,X,,,,,,X,C,,,S,E,C,,X,
S0332/0677,F,16,III,,X,,,F,,,,,,S,X,,,F,E,E,,X,
S0332/0679,F,10,II,,X,,,X,,,,,,X,D,,,S,X,C,,C,
S0332/0680,F,12,II,,X,,,X,,,,,,X,C,,,S,E,D,,X,
S0332/0681,F,13,III,,X,,,X,,,,,,X,D,,,F,E,D,,X,
S0332/0682,F,15,III,,X,,,F,,,,,,S,X,,,F,E,D,,X,
S0332/0683,F,20,0,,X,,,F,,,,,,F,X,,,F,F,S,,X,
S0332/0684,F,12,II,,X,,,E,,,,,,D,X,,,F,D,D,,X,
S0332/0685,F,10,II,,X,,,X,,,,,,X,C,,,S,D,C,,X,
S0332/0686,F,16,III,,F,,,X,,,,,,D,X,,,F,E,X,,X,
S0332/0687,F,12,II,,X,,,X,,,,,,X,X,,,F,D,D,,D,
S0332/0688,F,17,III,,F,,,X,,,,,,E,X,,,F,E,X,,X,
S0332/0689,F,12,II,,X,,,X,,,,,,X,E,,,S,D,C,,X,
S0332/0690,F,14,III,,X,,,X,,,,,,X,E,,,F,E,D,,X,
S0332/0691,F,12,II,,X,,,X,,,,,,X,D,,,F,X,E,,C,
S0332/0692,F,9,I,,X,,,X,,,,,,X,C,,,F,X,C,,C,
S0332/0693,F,9,I,,X,,,X,,,,,,X,C,,,F,X,C,,C,
S0332/0694,F,13,III,,X,,,F,,,,,,E,X,,,F,D,D,,X,
S0332/0695,F,9,I,,X,,,X,,,,,,X,C,,,F,X,C,,C,
S0332/0696,F,7,I,,X,,,X,,,,,,X,B,,,S,X,B,,C,
S0332/0697,F,13,III,,X,,,X,,,,,,X,D,,,F,X,E,,D,
S0332/0698,F,18,IV,,X,,,X,,,,,,X,S,,,F,X,F,,E,
S0332/0699,F,16,III,,X,,,X,,,,,,X,E,,,F,S,E,,X,
S0332/0700,F,14,III,,X,,,X,,,,,,X,C,,,F,S,E,,X,
S0332/0701,F,17,III,,X,,,X,,,,,,X,E,,,F,F,E,,X,
S0332/0702,F,12,II,,X,,,X,,,,,,X,X,,,F,E,D,,C,
S0332/0703,F,11,II,,X,,,F,,,,,,D,X,,,S,D,C,,X,
S0332/0704,F,12,II,,X,,,X,,,,,,X,C,,,F,X,E,,D,
S0332/0705,F,13,III,,X,,,X,,,,,,X,D,,,F,E,D,,X,
S0332/0706,F,10,II,,X,,,X,,,,,,X,D,,,F,X,C,,C,
S0332/0707,F,12,II,,X,,,X,,,,,,X,D,,,F,X,D,,D,
S0332/0708,F,12,II,,X,,,X,,,,,,X,D,,,F,E,C,,X,
S0332/0709,F,12,II,,X,,,X,,,,,,X,X,,,E,E,D,,C,
S0332/0710,M,16,III,,F,,,X,,,,,,D,X,,,F,E,X,,X,
S0332/0711,M,14,III,,X,,,F,,,,,,D,X,,,F,S,D,,X,
S0332/0712,M,14,III,,X,,,F,,,,,,E,X,,,F,E,D,,X,
S0332/0713,M,11,II,,X,,,X,,,,,,X,D,,,F,X,C,,D,
S0332/0714,M,12,II,,X,,,F,,,,,,D,X,,,S,E,C,,X,
S0332/0715,M,11,II,,X,,,X,,,,,,X,X,,,S,E,C,,C,
S0332/0716,M,18,IV,,F,,,X,,,,,,E,X,,,F,S,X,,X,
S0332/0717,M,10,II,,X,,,X,,,,,,X,D,,,F,X,C,,C,
S0332/0718,M,11,II,,X,,,X,,,,,,X,X,,,S,E,C,,C,
S0332/0719,M,12,II,,X,,,X,,,,,,X,X,,,F,E,C,,D,
S0332/0720,M,9,I,,X,,,X,,,,,,X,X,,,E,D,B,,C,
S0332/0721,M,14,III,,X,,,S,,,,,,E,X,,,F,E,D,,X,
S0332/0722,M,11,II,,X,,,F,,,,,,D,X,,,S,D,C,,X,
S0332/0723,M,10,II,,X,,,X,,,,,,X,X,,,F,D,C,,C,
S0332/0724,M,14,III,,X,,,X,,,,,,X,E,,,F,E,D,,X,
S0332/0725,M,11,II,,X,,,X,,,,,,X,D,,,F,X,D,,C,
S0332/0726,M,13,III,,X,,,X,,,,,,X,E,,,F,X,D,,D,
S0332/0727,M,10,II,,X,,,X,,,,,,X,X,,,F,D,C,,C,
S0332/0729,M,12,II,,X,,,X,,,,,,X,D,,,S,E,C,,X,
S0332/0730,M,-,ABS,,X,,,X,,,,,,X,X,,,X,X,X,,X,
S0332/0731,M,12,II,,X,,,X,,,,,,X,D,,,F,X,D,,D,
S0332/0732,M,14,III,,X,,,X,,,,,,X,D,,,F,S,D,,X,
S0332/0733,M,11,II,,X,,,X,,,,,,X,D,,,F,X,D,,C,
S0332/0734,M,11,II,,X,,,X,,,,,,X,D,,,S,X,C,,D,
S0332/0735,M,11,II,,X,,,F,,,,,,D,X,,,S,D,C,,X,
S0332/0736,M,15,III,,X,,,F,,,,,,S,X,,,E,E,D,,X,
S0332/0737,M,15,III,,X,,,X,,,,,,X,X,,,F,S,D,,E,
S0332/0738,M,16,III,,F,,,X,,,,,,D,X,,,F,E,X,,X,
S0332/0739,M,13,III,,X,,,X,,,,,,X,X,,,F,E,D,,D,
S0332/0740,M,11,II,,X,,,X,,,,,,X,D,,,S,D,C,,X,
S0332/0741,M,16,III,,F,,,X,,,,,,E,X,,,F,D,X,,X,
S0332/0742,M,15,III,,S,,,X,,,,,,E,X,,,F,D,X,,X,
S0332/0743,M,15,III,,F,,,X,,,,,,D,X,,,F,D,X,,X,
S0332/0744,M,13,III,,X,,,F,,,,,,E,X,,,S,D,D,,X,
S0332/0745,M,12,II,,X,,,X,,,,,,X,D,,,S,X,D,,D,
S0332/0746,M,13,III,,X,,,X,,,,,,X,X,,,F,D,D,,E,
S0332/0747,M,10,II,,X,,,X,,,,,,X,X,,,F,D,C,,C,
S0332/0748,M,11,II,,X,,,F,,,,,,D,X,,,F,D,C,,X,
S0332/0749,M,18,IV,,X,,,X,,,,,,X,E,,,F,X,F,,S,
S0332/0750,M,16,III,,F,,,X,,,,,,E,X,,,F,D,X,,X,
S0332/0751,M,15,III,,X,,,F,,,,,,S,X,,,F,E,D,,X,
S0332/0752,M,12,II,,X,,,X,,,,,,X,D,,,S,E,C,,X,
S0332/0753,M,18,IV,,F,,,X,,,,,,E,X,,,F,S,X,,X,
S0332/0754,M,12,II,,X,,,X,,,,,,X,D,,,F,E,C,,X,
S0332/0755,M,11,II,,X,,,F,,,,,,D,X,,,S,D,C,,X,
S0332/0756,M,11,II,,X,,,D,,,,,,D,X,,,E,D,C,,X,
S0332/0757,M,15,III,,X,,,F,,,,,,E,X,,,F,S,D,,X,
S0332/0758,M,11,II,,X,,,X,,,,,,X,D,,,F,X,C,,D,
S0332/0759,M,12,II,,X,,,X,,,,,,X,D,,,F,X,C,,E,
S0332/0760,M,12,II,,X,,,X,,,,,,X,D,,,F,X,D,,D,
S0332/0761,M,12,II,,X,,,X,,,,,,X,D,,,F,X,C,,E,
S0332/0762,M,17,III,,F,,,X,,,,,,E,X,,,F,E,X,,X,
S0332/0763,M,15,III,,E,,,X,,,,,,E,X,,,F,E,X,,X,
S0332/0765,M,13,III,,X,,,X,,,,,,X,D,,,S,E,D,,X,
S0332/0766,M,12,II,,X,,,X,,,,,,X,X,,,F,E,D,,C,
S0332/0767,M,14,III,,E,,,X,,,,,,E,X,,,F,D,X,,X,
S0332/0768,M,13,III,,X,,,F,,,,,,E,X,,,F,D,D,,X,
S0332/0769,M,11,II,,X,,,X,,,,,,X,D,,,F,D,C,,X,
S0332/0770,M,10,II,,X,,,X,,,,,,X,C,,,F,X,C,,D,
S0332/0771,M,13,III,,X,,,X,,,,,,X,D,,,F,S,C,,X,
S0332/0772,M,11,II,,X,,,X,,,,,,X,X,,,F,E,C,,C,
S0332/0773,M,12,II,,X,,,X,,,,,,X,D,,,S,E,C,,X,
