CNO,SEX,AGGT,DIV,ACCOUNTANCY,ADV/MATHS,AGRICULTURE,ARABIC,BAM,BIOLOGY,CHEMISTRY,COMMERCE,COMP/SCIENCE,DIVINITY,ECONOMICS,ENGLISH,F & HN NUTRITION,FRENCH,G/STUDIES,GEOGR,HISTORY,IS/KNOWLEDGE,KISWAHILI,PHYSICS
S0147/0514,M,17,III,,F,,,X,X,X,,,,E,,,,F,E,,,,X
S0147/0515,M,14,III,,F,,,X,X,X,,,,C,,,,F,D,,,,X
S0147/0516,M,13,III,,E,,,X,X,X,,,,D,,,,E,D,,,,X
S0147/0517,M,14,III,,E,,,X,X,X,,,,D,,,,S,E,,,,X
S0147/0518,M,12,II,,E,,,X,X,X,,,,C,,,,S,D,,,,X
S0147/0519,M,12,II,,E,,,X,X,X,,,,C,,,,S,D,,,,X
S0147/0520,M,11,II,,E,,,X,X,X,,,,C,,,,E,C,,,,X
S0147/0521,M,17,III,,F,,,X,X,X,,,,E,,,,S,E,,,,X
S0147/0522,M,12,II,,E,,,X,X,X,,,,C,,,,S,D,,,,X
S0147/0523,M,13,III,,E,,,X,X,X,,,,D,,,,E,D,,,,X
S0147/0524,M,11,II,,E,,,X,X,X,,,,C,,,,S,C,,,,X
S0147/0525,M,16,III,,F,,,X,X,X,,,,E,,,,F,D,,,,X
S0147/0526,M,16,III,,F,,,X,X,X,,,,E,,,,S,D,,,,X
S0147/0527,M,15,III,,E,,,X,X,X,,,,E,,,,F,E,,,,X
S0147/0528,M,11,II,,D,,,X,X,X,,,,C,,,,S,D,,,,X
S0147/0529,M,17,III,,F,,,X,X,X,,,,E,,,,F,E,,,,X
S0147/0530,M,12,II,,E,,,X,X,X,,,,C,,,,S,D,,,,X
S0147/0531,M,13,III,,E,,,X,X,X,,,,D,,,,E,D,,,,X
S0147/0532,M,13,III,,E,,,X,X,X,,,,D,,,,E,D,,,,X
S0147/0533,M,14,III,,S,,,X,X,X,,,,D,,,,E,D,,,,X
S0147/0534,M,17,III,,F,,,X,X,X,,,,E,,,,E,E,,,,X
S0147/0535,M,15,III,,S,,,X,X,X,,,,D,,,,F,E,,,,X
S0147/0536,M,16,III,,F,,,X,X,X,,,,D,,,,F,E,,,,X
S0147/0537,M,15,III,,F,,,X,X,X,,,,D,,,,S,D,,,,X
S0147/0538,M,10,II,,D,,,X,X,X,,,,C,,,,E,C,,,,X
S0147/0539,M,16,III,,E,,,X,X,S,,,,X,,,,S,X,,,,E
S0147/0540,M,16,III,,E,,,X,X,S,,,,X,,,,S,X,,,,E
S0147/0541,M,14,III,,E,,,X,X,D,,,,X,,,,F,X,,,,E
S0147/0542,M,13,III,,D,,,X,X,D,,,,X,,,,F,X,,,,E
S0147/0543,M,16,III,,S,,,X,X,E,,,,X,,,,F,X,,,,E
S0147/0544,M,15,III,,E,,,X,X,E,,,,X,,,,S,X,,,,E
S0147/0545,M,19,IV,,F,,,X,X,S,,,,X,,,,S,X,,,,S
S0147/0546,M,12,II,,D,,,X,X,D,,,,X,,,,F,X,,,,D
S0147/0547,M,14,III,,D,,,X,X,E,,,,X,,,,S,X,,,,E
S0147/0548,M,20,0,,S,,,X,X,F,,,,X,,,,F,X,,,,F
S0147/0549,M,12,II,,D,,,X,X,D,,,,X,,,,S,X,,,,D
S0147/0550,M,12,II,,D,,,X,X,D,,,,X,,,,E,X,,,,D
S0147/0551,M,7,I,,A,,,X,X,C,,,,X,,,,E,X,,,,C
S0147/0552,M,13,III,,D,,,X,X,D,,,,X,,,,E,X,,,,E
S0147/0553,M,14,III,,D,,,X,X,E,,,,X,,,,S,X,,,,E
S0147/0554,M,17,III,,S,,,X,X,E,,,,X,,,,F,X,,,,S
S0147/0555,M,8,I,,B,,,X,X,B,,,,X,,,,E,X,,,,D
S0147/0556,M,12,II,,C,,,X,X,D,,,,X,,,,S,X,,,,E
S0147/0557,M,15,III,,E,,,X,X,E,,,,X,,,,F,X,,,,E
S0147/0558,M,13,III,,D,,,X,X,D,,,,X,,,,E,X,,,,E
S0147/0559,M,11,II,,C,,,X,X,D,,,,X,,,,E,X,,,,D
S0147/0560,M,13,III,,D,,,X,X,D,,,,X,,,,E,X,,,,E
S0147/0561,M,12,II,,C,,,X,X,D,,,,X,,,,F,X,,,,E
S0147/0562,M,14,III,,E,,,X,X,D,,,,X,,,,E,X,,,,E
S0147/0563,M,14,III,,D,,,X,X,E,,,,X,,,,E,X,,,,E
S0147/0564,M,16,III,,E,,,X,X,S,,,,X,,,,F,X,,,,E
S0147/0565,M,13,III,,D,,,X,X,D,,,,X,,,,S,X,,,,E
S0147/0566,M,20,0,,S,,,X,X,F,,,,X,,,,F,X,,,,F
S0147/0567,M,19,IV,,F,,,X,X,S,,,,X,,,,F,X,,,,S
S0147/0568,M,13,III,,D,,,X,X,E,,,,X,,,,S,X,,,,D
S0147/0569,M,14,III,,D,,,X,X,E,,,,X,,,,S,X,,,,E
S0147/0570,M,14,III,,D,,,X,X,E,,,,X,,,,F,X,,,,E
S0147/0571,M,17,III,,E,,,X,X,F,,,,X,,,,E,X,,,,E
S0147/0572,M,13,III,,D,,,X,X,E,,,,X,,,,E,X,,,,D
S0147/0573,M,16,III,,E,,,X,X,E,,,,X,,,,E,X,,,,S
S0147/0574,M,15,III,,E,,,X,X,E,,,,X,,,,E,X,,,,E
S0147/0575,M,14,III,,D,,,X,X,E,,,,X,,,,F,X,,,,E
S0147/0576,M,15,III,,E,,,X,X,E,,,,X,,,,F,X,,,,E
S0147/0577,M,14,III,,E,,,X,X,D,,,,X,,,,F,X,,,,E
S0147/0578,M,15,III,,E,,,X,X,E,,,,X,,,,S,X,,,,E
S0147/0579,M,10,II,,C,,,X,X,C,,,,X,,,,S,X,,,,D
S0147/0580,M,5,I,,A,,,X,X,B,,,,X,,,,S,X,,,,B
S0147/0581,M,21,0,,F,,,X,X,F,,,,X,,,,F,X,,,,F
S0147/0582,M,12,II,,C,,,X,X,D,,,,X,,,,F,X,,,,E
S0147/0583,M,9,I,,B,,,X,X,D,,,,X,,,,E,X,,,,C
S0147/0584,M,14,III,,E,,,X,X,E,,,,X,,,,F,X,,,,D
S0147/0585,M,13,III,,D,,,X,X,D,,,,X,,,,E,X,,,,E
S0147/0586,M,18,IV,,F,,,X,X,E,,,,X,,,,F,X,,,,S
S0147/0587,M,16,III,,E,,,X,X,S,,,,X,,,,E,X,,,,E
S0147/0588,M,12,II,,D,,,X,X,C,,,,X,,,,E,X,,,,E
S0147/0589,M,17,III,,E,,,X,X,S,,,,X,,,,F,X,,,,S
S0147/0590,M,16,III,,S,,,X,X,E,,,,X,,,,S,X,,,,E
S0147/0591,M,14,III,,D,,,X,X,E,,,,X,,,,F,X,,,,E
S0147/0592,M,21,0,,F,,,X,X,F,,,,X,,,,F,X,,,,F
S0147/0593,M,12,II,,D,,,X,X,D,,,,X,,,,S,X,,,,D
S0147/0594,M,*E,*E,,X,,,X,X,X,,,,X,,,,X,X,,,,X
S0147/0595,M,13,III,,E,,,X,X,D,,,,X,,,,S,X,,,,D
S0147/0596,M,11,II,,C,,,X,X,D,,,,X,,,,F,X,,,,D
S0147/0597,M,17,III,,S,,,X,X,S,,,,X,,,,S,X,,,,E
S0147/0598,M,11,II,,C,,,X,X,C,,,,X,,,,E,X,,,,E
S0147/0599,M,14,III,,E,,,X,X,D,,,,X,,,,S,X,,,,E
S0147/0600,M,14,III,,D,,,X,X,E,,,,X,,,,E,X,,,,E
S0147/0601,M,21,0,,F,,,X,X,F,,,,X,,,,F,X,,,,F
S0147/0602,M,18,IV,,S,,,X,X,S,,,,X,,,,F,X,,,,S
S0147/0603,M,15,III,,E,,,X,X,E,,,,X,,,,S,X,,,,E
S0147/0604,M,12,II,,D,,,X,X,D,,,,X,,,,E,X,,,,D
S0147/0605,M,13,III,,D,,,X,X,E,,,,X,,,,F,X,,,,D
S0147/0607,M,17,III,,S,,,X,X,E,,,,X,,,,S,X,,,,S
S0147/0608,M,10,II,,B,,,X,X,D,,,,X,,,,F,X,,,,D
S0147/0609,M,11,II,,D,,,X,X,C,,,,X,,,,E,X,,,,D
S0147/0610,M,11,II,,C,,,X,X,D,,,,X,,,,F,X,,,,D
S0147/0611,M,17,III,,S,,,X,X,S,,,,X,,,,S,X,,,,E
S0147/0612,M,19,IV,,S,,,X,X,S,,,,X,,,,F,X,,,,F
S0147/0613,M,17,III,,S,,,X,X,E,,,,X,,,,F,X,,,,S
S0147/0614,M,17,III,,S,,,X,X,S,,,,X,,,,F,X,,,,E
S0147/0615,M,10,II,,C,,,X,X,C,,,,X,,,,E,X,,,,D
S0147/0616,M,9,I,,B,,,X,X,C,,,,X,,,,S,X,,,,D
S0147/0617,M,18,IV,,S,,,X,X,S,,,,X,,,,E,X,,,,S
S0147/0618,M,12,II,,D,,,X,X,D,,,,X,,,,F,X,,,,D
S0147/0619,M,13,III,,D,,,X,X,D,,,,X,,,,S,X,,,,E
S0147/0620,M,19,IV,,S,,,X,X,F,,,,X,,,,F,X,,,,S
S0147/0621,M,15,III,,E,,,X,X,E,,,,X,,,,E,X,,,,E
S0147/0622,M,14,III,,E,,,X,X,E,,,,X,,,,F,X,,,,D
S0147/0623,M,20,0,,F,,,X,X,F,,,,X,,,,F,X,,,,S
S0147/0624,M,13,III,,C,,,X,X,E,,,,X,,,,F,X,,,,E
S0147/0625,M,14,III,,D,,,X,X,E,,,,X,,,,F,X,,,,E
S0147/0626,M,11,II,,D,,,X,X,C,,,,X,,,,E,X,,,,D
S0147/0627,M,10,II,,C,,,X,X,C,,,,X,,,,S,X,,,,D
S0147/0628,M,11,II,,D,,,X,X,C,,,,X,,,,S,X,,,,D
S0147/0629,M,18,IV,,F,,,X,X,S,,,,X,,,,F,X,,,,E
S0147/0630,M,12,II,,D,,,X,X,D,,,,X,,,,E,X,,,,D
S0147/0631,M,11,II,,B,,,X,X,D,,,,X,,,,F,X,,,,E
S0147/0632,M,13,III,,D,,,X,X,E,,,,X,,,,S,X,,,,D
S0147/0633,M,12,II,,B,,,X,X,E,,,,X,,,,S,X,,,,E
S0147/0634,M,8,I,,B,,,X,X,C,,,,X,,,,E,X,,,,C
S0147/0635,M,13,III,,E,,,X,X,D,,,,X,,,,S,X,,,,D
S0147/0636,M,19,IV,,F,,,X,X,E,,,,X,,,,F,X,,,,F
S0147/0637,M,13,III,,D,,,X,X,D,,,,X,,,,S,X,,,,E
S0147/0638,M,12,II,,D,,,X,X,D,,,,X,,,,F,X,,,,D
S0147/0639,M,11,II,,D,,,X,X,C,,,,X,,,,E,X,,,,D
S0147/0640,M,15,III,,S,,,X,X,D,,,,X,,,,F,X,,,,E
S0147/0641,M,15,III,,E,,,X,X,E,,,,X,,,,F,X,,,,E
S0147/0642,M,14,III,,D,,,X,X,E,,,,X,,,,F,X,,,,E
S0147/0643,M,11,II,,D,,,X,X,C,,,,X,,,,E,X,,,,D
S0147/0644,M,16,III,,E,,,X,X,E,,,,X,,,,S,X,,,,S
S0147/0645,M,16,III,,F,,,X,X,E,,,,X,,,,S,X,,,,D
S0147/0646,M,11,II,,D,,,X,X,C,,,,X,,,,F,X,,,,D
S0147/0647,M,12,II,,C,,,X,X,D,,,,X,,,,S,X,,,,E
S0147/0648,M,14,III,,X,,,E,D,D,,,,X,,,,S,X,,,,S
S0147/0649,M,14,III,,X,,,F,D,E,,,,X,,,,F,X,,,,E
S0147/0650,M,8,I,,X,,,C,C,B,,,,X,,,,E,X,,,,C
S0147/0651,M,15,III,,X,,,F,D,S,,,,X,,,,S,X,,,,E
S0147/0652,M,9,I,,X,,,E,C,B,,,,X,,,,S,X,,,,D
S0147/0653,M,13,III,,X,,,C,D,D,,,,X,,,,S,X,,,,E
S0147/0654,M,13,III,,X,,,E,D,D,,,,X,,,,E,X,,,,E
S0147/0655,M,11,II,,X,,,E,D,C,,,,X,,,,S,X,,,,D
S0147/0656,M,13,III,,X,,,E,D,D,,,,X,,,,F,X,,,,E
S0147/0657,M,8,I,,X,,,D,B,B,,,,X,,,,E,X,,,,D
S0147/0658,M,18,IV,,X,,,F,E,S,,,,X,,,,F,X,,,,F
S0147/0659,M,12,II,,X,,,S,D,D,,,,X,,,,E,X,,,,D
S0147/0660,M,13,III,,X,,,F,D,D,,,,X,,,,E,X,,,,E
S0147/0661,M,9,I,,X,,,C,C,C,,,,X,,,,S,X,,,,C
S0147/0662,M,15,III,,X,,,S,E,E,,,,X,,,,S,X,,,,E
S0147/0663,M,11,II,,X,,,F,D,C,,,,X,,,,F,X,,,,D
S0147/0664,M,19,IV,,X,,,S,S,S,,,,X,,,,F,X,,,,F
S0147/0665,M,11,II,,X,,,E,C,D,,,,X,,,,S,X,,,,D
S0147/0666,M,8,I,,X,,,D,C,B,,,,X,,,,E,X,,,,C
S0147/0667,M,14,III,,X,,,F,E,E,,,,X,,,,F,X,,,,D
S0147/0668,M,20,0,,X,,,F,F,S,,,,X,,,,F,X,,,,F
S0147/0669,M,8,I,,X,,,C,C,B,,,,X,,,,E,X,,,,C
S0147/0670,M,10,II,,X,,,E,C,C,,,,X,,,,E,X,,,,D
S0147/0671,M,16,III,,X,,,S,E,E,,,,X,,,,S,X,,,,S
S0147/0672,M,14,III,,X,,,F,D,D,,,,X,,,,S,X,,,,S
S0147/0673,M,13,III,,X,,,D,D,D,,,,X,,,,S,X,,,,E
S0147/0674,M,14,III,,X,,,F,D,E,,,,X,,,,F,X,,,,E
S0147/0675,M,15,III,,X,,,S,E,E,,,,X,,,,S,X,,,,E
S0147/0676,M,16,III,,X,,,F,E,E,,,,X,,,,F,X,,,,S
S0147/0677,M,17,III,,X,,,S,D,S,,,,X,,,,E,X,,,,F
S0147/0678,M,12,II,,X,,,D,D,C,,,,X,,,,S,X,,,,E
S0147/0679,M,13,III,,X,,,E,D,D,,,,X,,,,S,X,,,,E
S0147/0680,M,10,II,,X,,,E,C,C,,,,X,,,,E,X,,,,D
S0147/0681,M,11,II,,X,,,E,D,C,,,,X,,,,E,X,,,,D
S0147/0682,M,14,III,,X,,,F,D,E,,,,X,,,,S,X,,,,E
S0147/0683,M,16,III,,X,,,E,E,E,,,,X,,,,E,X,,,,S
S0147/0684,M,15,III,,X,,,F,E,E,,,,X,,,,E,X,,,,E
S0147/0685,M,*E,*E,,X,,,X,X,X,,,,X,,,,X,X,,,,X
S0147/0686,M,13,III,,X,,,E,D,D,,,,X,,,,F,X,,,,E
S0147/0687,M,21,0,,X,,,F,F,F,,,,X,,,,F,X,,,,F
S0147/0688,M,14,III,,X,,,E,D,E,,,,X,,,,F,X,,,,E
S0147/0689,M,8,I,,X,,,D,C,B,,,,X,,,,E,X,,,,C
S0147/0690,M,11,II,,X,,,S,D,C,,,,X,,,,S,X,,,,D
S0147/0691,M,17,III,,X,,,F,E,S,,,,X,,,,F,X,,,,S
S0147/0692,M,16,III,,X,,,F,D,E,,,,X,,,,F,X,,,,F
S0147/0693,M,17,III,,X,,,S,E,S,,,,X,,,,S,X,,,,S
S0147/0694,M,17,III,,X,,,F,E,E,,,,X,,,,E,X,,,,F
S0147/0695,M,15,III,,X,,,S,E,E,,,,X,,,,F,X,,,,E
S0147/0696,M,16,III,,X,,,F,E,E,,,,X,,,,F,X,,,,S
S0147/0697,M,21,0,,X,,,F,F,F,,,,X,,,,S,X,,,,F
S0147/0698,M,21,0,,X,,,F,F,F,,,,X,,,,F,X,,,,F
S0147/0699,M,14,III,,X,,,F,D,E,,,,X,,,,S,X,,,,E
S0147/0700,M,13,III,,X,,,E,D,D,,,,X,,,,S,X,,,,E
S0147/0701,M,18,IV,,X,,,F,E,S,,,,X,,,,F,X,,,,F
S0147/0702,M,12,II,,X,,,E,D,C,,,,X,,,,E,X,,,,E
S0147/0703,M,12,II,,X,,,E,D,D,,,,X,,,,E,X,,,,D
S0147/0704,M,19,IV,,X,,,F,E,F,,,,X,,,,F,X,,,,F
S0147/0705,M,16,III,,X,,,E,E,E,,,,X,,,,S,X,,,,S
S0147/0706,M,13,III,,X,,,E,D,D,,,,X,,,,F,X,,,,E
S0147/0707,M,10,II,,X,,,E,C,C,,,,X,,,,E,X,,,,D
S0147/0708,M,19,IV,,X,,,F,S,S,,,,X,,,,F,X,,,,F
S0147/0709,M,12,II,,X,,,E,D,D,,,,X,,,,E,X,,,,D
S0147/0710,M,9,I,,X,,,C,C,C,,,,X,,,,S,X,,,,C
S0147/0711,M,13,III,,X,,,D,D,D,,,,X,,,,E,X,,,,E
S0147/0712,M,*E,*E,,X,,,X,X,X,,,,X,,,,X,X,,,,X
S0147/0713,M,12,II,,X,,,S,C,D,,,,X,,,,E,X,,,,E
S0147/0714,M,14,III,,X,,,F,E,D,,,,X,,,,S,X,,,,E
S0147/0715,M,21,0,,X,,,F,F,F,,,,X,,,,F,X,,,,F
S0147/0716,M,13,III,,X,,,E,D,D,,,,X,,,,F,X,,,,E
S0147/0717,M,21,0,,X,,,F,F,F,,,,X,,,,F,X,,,,F
S0147/0718,M,20,0,,X,,,S,S,F,,,,X,,,,S,X,,,,F
S0147/0719,M,9,I,,X,,,E,C,B,,,,X,,,,E,X,,,,D
S0147/0720,M,14,III,,X,,,F,D,D,,,,X,,,,F,X,,,,S
S0147/0721,M,13,III,,X,,,E,D,D,,,,X,,,,F,X,,,,E
S0147/0722,M,17,III,,X,,,E,E,E,,,,X,,,,F,X,,,,F
S0147/0723,M,14,III,,X,,,E,E,D,,,,X,,,,E,X,,,,E
S0147/0724,M,18,IV,,X,,,F,E,F,,,,X,,,,S,X,,,,S
S0147/0725,M,16,III,,X,,,S,E,S,,,,X,,,,F,X,,,,E
S0147/0726,M,15,III,,X,,,F,E,E,,,,X,,,,E,X,,,,E
S0147/0727,M,*E,*E,,X,,,X,X,X,,,,X,,,,X,X,,,,X
S0147/0728,M,9,I,,X,,,D,C,B,,,,X,,,,E,X,,,,D
S0147/0729,M,14,III,,X,,,F,E,D,,,,X,,,,E,X,,,,E
S0147/0730,M,21,0,,X,,,S,F,F,,,,X,,,,F,X,,,,F
S0147/0731,M,17,III,,X,,,F,E,F,,,,X,,,,S,X,,,,E
S0147/0732,M,10,II,,X,,,E,C,C,,,,X,,,,S,X,,,,D
S0147/0733,M,19,IV,,X,,,F,E,F,,,,X,,,,S,X,,,,F
S0147/0734,M,11,II,,X,,,E,D,C,,,,X,,,,F,X,,,,D
S0147/0735,M,15,III,,X,,,F,C,E,,,,X,,,,E,X,,,,F
S0147/0736,M,9,I,,X,,,E,C,C,,,,X,,,,F,X,,,,C
S0147/0737,M,16,III,,X,,,F,E,S,,,,X,,,,F,X,,,,E
S0147/0738,M,19,IV,,X,,,F,E,F,,,,X,,,,S,X,,,,F
S0147/0739,M,11,II,,X,,,E,D,C,,,,X,,,,E,X,,,,D
S0147/0740,M,15,III,,X,,,F,E,E,,,,X,,,,E,X,,,,E
S0147/0741,M,11,II,,X,,,E,D,D,,,,X,,,,F,X,,,,C
S0147/0742,M,19,IV,,X,,,F,E,F,,,,X,,,,E,X,,,,F
S0147/0743,M,11,II,,X,,,D,D,C,,,,X,,,,E,X,,,,D
S0147/0744,M,15,III,,X,,,F,D,E,,,,X,,,,F,X,,,,S
S0147/0745,M,11,II,,X,,,E,C,C,,,,X,,,,E,X,,,,E
S0147/0746,M,13,III,,X,,,E,D,D,,,,X,,,,S,X,,,,E
S0147/0747,M,16,III,,X,,,S,E,E,,,,X,,,,F,X,,,,S
S0147/0748,M,16,III,,X,,,F,E,S,,,,X,,,,S,X,,,,E
S0147/0749,M,13,III,,X,,,S,D,D,,,,X,,,,S,X,,,,E
S0147/0750,M,19,IV,,X,,,F,S,S,,,,X,,,,S,X,,,,F
S0147/0751,M,17,III,,X,,,F,E,S,,,,X,,,,S,X,,,,S
S0147/0752,M,11,II,,X,,,D,D,C,,,,X,,,,S,X,,,,D
S0147/0753,M,16,III,,X,,,F,E,E,,,,X,,,,S,X,,,,S
S0147/0754,M,12,II,,X,,,D,D,D,,,,X,,,,E,X,,,,D
S0147/0755,M,13,III,,X,,,S,D,D,,,,X,,,,S,X,,,,E
S0147/0756,M,17,III,,X,,,F,E,F,,,,X,,,,F,X,,,,E
S0147/0757,M,14,III,,X,,,F,D,D,,,,X,,,,E,X,,,,S
S0147/0758,M,11,II,,X,,,S,D,D,,,,X,,,,E,X,,,,C
S0147/0759,M,16,III,,X,,,S,E,E,,,,X,,,,S,X,,,,S
S0147/0760,M,12,II,,X,,,F,D,D,,,,X,,,,E,X,,,,D
S0147/0761,M,16,III,,X,,,F,E,E,,,,X,,,,F,X,,,,S
S0147/0762,M,11,II,,X,,,C,D,C,,,,X,,,,E,X,,,,D
S0147/0763,M,16,III,,X,,,F,E,E,,,,X,,,,F,X,,,,S
S0147/0764,M,20,0,,X,,,F,S,F,,,,X,,,,F,X,,,,F
S0147/0765,M,20,0,,X,,,F,F,S,,,,X,,,,F,X,,,,F
S0147/0766,M,21,0,,X,,,F,F,F,,,,X,,,,S,X,,,,F
S0147/0767,M,14,III,,X,,,D,E,D,,,,X,,,,S,X,,,,E
S0147/0768,M,*E,*E,,X,,,X,X,X,,,,X,,,,X,X,,,,X
S0147/0769,M,10,II,,X,,,C,C,C,,,,X,,,,S,X,,,,D
S0147/0770,M,-,ABS,,X,,,X,X,X,,,,X,,,,X,X,,,,X
S0147/0771,M,8,I,,X,,,C,C,B,,,,X,,,,S,X,,,,C
S0147/0772,M,11,II,,X,,,S,C,D,,,,X,,,,E,X,,,,D
S0147/0773,M,10,II,,X,,,E,C,C,,,,X,,,,F,X,,,,D
S0147/0774,M,8,I,,X,,,C,C,B,,,,X,,,,S,X,,,,C
S0147/0775,M,21,0,,X,,,F,F,F,,,,X,,,,F,X,,,,F
S0147/0776,M,15,III,,X,,,E,D,E,,,,X,,,,S,X,,,,S
S0147/0777,M,16,III,,X,,,F,E,E,,,,X,,,,E,X,,,,S
S0147/0778,M,12,II,,X,,,E,D,D,,,,X,,,,S,X,,,,D
S0147/0779,M,12,II,,X,,,E,D,D,,,,X,,,,E,X,,,,D
S0147/0780,M,17,III,,X,,,F,S,E,,,,X,,,,F,X,,,,S
S0147/0781,M,16,III,,X,,,S,E,S,,,,X,,,,S,X,,,,E
S0147/0782,M,21,0,,X,,,F,F,F,,,,X,,,,F,X,,,,F
S0147/0783,M,20,0,,X,,,F,S,F,,,,X,,,,F,X,,,,F
S0147/0784,M,13,III,,X,,,S,D,D,,,,X,,,,S,X,,,,E
S0147/0785,M,20,0,,X,,,F,S,F,,,,X,,,,F,X,,,,F
S0147/0786,M,15,III,,X,,,X,E,E,,,,X,,,,S,X,,,,E
S0147/0787,M,13,III,,X,,,S,D,D,,,,X,,,,S,X,,,,E
S0147/0788,M,10,II,,X,,,D,C,C,,,,X,,,,E,X,,,,D
S0147/0789,M,18,IV,,X,,,F,E,F,,,,X,,,,E,X,,,,S
S0147/0790,M,18,IV,,X,,,F,E,S,,,,X,,,,S,X,,,,F
S0147/0791,M,14,III,,X,,,E,E,D,,,,X,,,,E,X,,,,E
S0147/0792,M,16,III,,X,,,E,S,E,,,,X,,,,S,X,,,,E
S0147/0793,M,16,III,,X,,,C,E,E,,,,X,,,,S,X,,,,S
S0147/0794,M,10,II,,X,,,D,C,C,,,,X,,,,E,X,,,,D
S0147/0795,M,15,III,,X,,,E,D,E,,,,X,,,,E,X,,,,S
S0147/0796,M,14,III,,X,,,E,E,D,,,,X,,,,S,X,,,,E
S0147/0797,M,13,III,,X,,,S,D,D,,,,X,,,,E,X,,,,E
S0147/0798,M,11,II,,X,,,E,D,C,,,,X,,,,S,X,,,,D
S0147/0799,M,11,II,,X,,,E,D,C,,,,X,,,,E,X,,,,D
S0147/0800,M,15,III,,X,,,E,E,E,,,,X,,,,E,X,,,,E
S0147/0801,M,14,III,,X,,,F,D,E,,,,X,,,,F,X,,,,E
S0147/0802,M,14,III,,X,,,S,D,E,,,,X,,,,E,X,,,,E
S0147/0803,M,17,III,,X,,,F,E,E,,,,X,,,,F,X,,,,F
S0147/0804,M,12,II,,X,,,D,D,C,,,,X,,,,S,X,,,,E
S0147/0805,M,12,II,,X,,,E,C,D,,,,X,,,,S,X,,,,E
S0147/0806,M,10,II,,X,,,E,C,C,,,,X,,,,E,X,,,,D
S0147/0807,M,13,III,,X,,,E,D,D,,,,X,,,,F,X,,,,E
S0147/0808,M,13,III,,X,,,D,D,D,,,,X,,,,F,X,,,,E
S0147/0809,M,16,III,,X,,,F,E,D,,,,X,,,,S,X,,,,F
S0147/0810,M,11,II,,X,,,E,D,C,,,,X,,,,S,X,,,,D
S0147/0811,M,16,III,,X,,,D,E,E,,,,X,,,,S,X,,,,S
S0147/0812,M,15,III,,X,,,F,E,E,,,,X,,,,S,X,,,,E
S0147/0813,M,11,II,,X,,,S,D,C,,,,X,,,,F,X,,,,D
S0147/0814,M,15,III,,X,,,S,E,E,,,,X,,,,E,X,,,,E
S0147/0815,M,15,III,,X,,,F,E,E,,,,X,,,,S,X,,,,E
S0147/0816,M,15,III,,X,,,E,D,E,,,,X,,,,E,X,,,,S
S0147/0817,M,10,II,,X,,,D,C,C,,,,X,,,,E,X,,,,D
S0147/0818,M,19,IV,,X,,,F,E,F,,,,X,,,,E,X,,,,F
S0147/0819,M,16,III,,X,,,S,E,E,,,,X,,,,S,X,,,,S
S0147/0820,M,12,II,,X,,,E,D,D,,,,X,,,,S,X,,,,D
S0147/0821,M,17,III,,X,,,E,S,E,,,,X,,,,S,X,,,,S
S0147/0822,M,13,III,,X,,,E,D,D,,,,X,,,,S,X,,,,E
S0147/0823,M,12,II,,X,,,S,D,D,,,,X,,,,F,X,,,,D
S0147/0824,M,8,I,,X,,,C,C,B,,,,X,,,,E,X,,,,C
S0147/0825,M,9,I,,X,,,D,C,C,,,,X,,,,S,X,,,,C
S0147/0826,M,17,III,,X,,,S,E,S,,,,X,,,,F,X,,,,S
S0147/0827,M,12,II,,X,,,F,D,D,,,,X,,,,F,X,,,,D
S0147/0828,M,13,III,,X,,,E,D,D,,,,X,,,,E,X,,,,E
S0148/0501,M,10,II,,X,,,,,,,,,,,,,E,D,C,,C,X
S0148/0502,M,10,II,,X,,,,,,,,,,,,,E,D,C,,C,X
S0148/0503,M,12,II,,D,,,,,,,,,,,,,E,D,X,,X,D
S0148/0504,M,9,I,,X,,,,,,,,,,,,,E,C,C,,C,X
S0148/0505,M,10,II,,D,,,,,,,,,,,,,D,C,X,,X,C
S0148/0506,M,11,II,,C,,,,,,,,,,,,,E,D,X,,X,D
S0148/0507,M,9,I,,C,,,,,,,,,,,,,D,C,X,,X,C
S0148/0508,M,8,I,,X,,,,,,,,,,,,,D,C,B,,C,X
S0149/0501,M,14,III,,X,,,F,D,E,,,,X,X,,,F,E,X,,X,X
S0149/0502,M,11,II,,X,,,F,D,C,,,,X,X,,,E,D,X,,X,X
S0149/0503,M,12,II,,X,,,F,D,D,,,,X,X,,,E,D,X,,X,X
S0149/0504,M,14,III,,X,,,F,E,E,,,,X,X,,,E,D,X,,X,X
S0149/0505,M,17,III,,X,,,F,E,F,,,,X,X,,,F,E,X,,X,X
S0149/0506,M,11,II,,X,,,S,D,C,,,,X,X,,,E,D,X,,X,X
S0149/0507,M,19,IV,,X,,,F,F,F,,,,X,X,,,F,E,X,,X,X
S0149/0508,M,19,IV,,X,,,F,F,F,,,,X,X,,,F,E,X,,X,X
S0149/0509,M,15,III,,X,,,F,E,E,,,,X,X,,,S,E,X,,X,X
S0149/0510,M,12,II,,X,,,F,D,D,,,,X,X,,,E,D,X,,X,X
S0149/0511,M,15,III,,X,,,F,E,S,,,,X,X,,,S,D,X,,X,X
S0149/0512,M,9,I,,X,,,E,C,B,,,,X,X,,,E,D,X,,X,X
S0149/0513,M,17,III,,X,,,F,E,F,,,,X,X,,,E,E,X,,X,X
